	MHCI	MHCII	Coactivation_molecules	Effector_cells	T_cell_traffic	NK_cells	T_cells	B_cells	M1_signatures	Th1_signature	Antitumor_cytokines	Checkpoint_inhibition	Treg	T_reg_traffic	Neutrophil_signature	Granulocyte_traffic	MDSC	MDSC_traffic	Macrophages	Macrophage_DC_traffic	Th2_signature	Protumor_cytokines	CAF	Matrix	Matrix_remodeling	Angiogenesis	Endothelium	Proliferation_rate	EMT_signature
S1643235	0.8133438815781192	1.5838423938844755	-0.2877967559767156	1.3531034369921493	-0.14152945961586258	0.7183738772447984	0.643146349069816	1.9759628829869136	0.41733176158303226	0.5783914870972574	-1.0471858709821469	0.8059760215298135	1.7435453513307775	0.363230854421814	2.0	-0.8780666864793447	-0.5318530702605787	0.3055238990633097	0.019948315619039033	-0.10924629766561025	1.2150707300350745	-0.22419759120838234	-0.8210161649177161	-1.5341902210875684	-1.0778231384483332	-0.8961895142596727	-1.8589911414194045	0.07628183742845294	-1.0037289706083938
S1715365	1.7890099997991287	1.2921266001456475	-0.06905743349301413	1.4911501709414432	0.6512988546592856	1.1902366523402657	0.5505976172004934	-0.5829528666664026	1.4736979982497493	0.2518148810783957	-0.06279598432210166	-1.0189643308990692	0.43204286218349613	0.6085493632024077	0.25302027923881304	0.6731548453304347	1.4024093425532613	0.8550563366545758	-0.6484552578237008	0.7354543436694939	0.2391053835317513	-0.7899690009189854	-0.044579124993788834	-0.22317950292703634	-0.5089973575682775	-0.056735367938420114	0.2570854619185395	-1.0443865871074167	-0.33067273258034735
S1720416	1.0152548686354017	0.7821410660143507	0.6359104212868223	1.3431343636909894	0.8316572229340536	1.9840581659842058	0.534132783498091	-0.4607145461256878	0.5674592251693383	1.4166893248134749	0.6502689357549751	0.9847838790885808	0.9615944641976057	0.15682980417732528	0.29688498553876774	-0.44348843660847864	0.08810619310146348	0.12877544499768118	0.8309579166697129	1.5830109000439987	1.0001388759467367	1.9883491504601183	-1.4813876623621642	-0.6231432404196826	0.5694515908029536	-0.7836220199857703	-1.1514002612690633	0.974175775625909	-1.2096027620938228
S1918309	1.6779626711426585	-1.4497941033604655	-0.6812141561027573	-0.7321331842448303	-0.9844132718378056	-0.8399297188938731	-1.0767507409160406	-1.5026451815972597	-1.0692812086200623	-1.3727116942955793	-1.3142955850329916	-0.774788632396246	-1.2755053839642823	-1.4894355980288594	-1.2981717006484004	-1.9949471988252312	-1.2737257177020125	-2.0	-1.790453520837758	-1.3326214184262384	-1.0484698203965381	-0.6297798941985581	-1.9785858082512695	-1.4888855071344103	-0.7453487554478828	-0.9528713622984231	-1.871872872772246	0.45275397361696895	-0.9057909320311387
S1719482	-1.0823155182537356	-0.7310980575483188	0.20033489770218638	0.6057888330780172	0.6366170177282735	1.8228177679753443	-0.44572676032871245	-0.8189399114199983	0.6299067658401124	0.4543335311860292	0.9441817454963254	-0.7036492326787408	2.0	1.3468518091475108	0.9724248888280645	1.7439139947658875	1.04679617911066	1.1895368730884721	1.423316277460192	-0.7295410060570592	0.37848390063882387	1.3041817299433178	0.35027624700298365	0.14735742631330298	2.0	0.6424467342776415	0.07405712457947197	-0.05781774708874114	-0.37620087164335847
S1717132	1.664241069760676	2.0	2.0	1.3614049511214734	0.1858769612552245	1.073710937027307	2.0	2.0	0.6020838789587798	2.0	0.7538313396615495	0.4297617500972663	1.6201153659678527	0.7444673285645967	-0.5444314232081451	-1.4538985652807332	1.3914218100859388	0.5551096951815064	-0.0071205521136217965	-0.060318240279438745	0.09441522296831213	-0.8898455296162543	-0.789475180691796	-0.4765670870394411	-2.0	-0.9363002591862591	0.018808624014715787	0.33072175453445585	-0.32610536629131004
S1730092	-1.3560909770350498	-0.8204405165107677	2.0	1.285415379478246	0.7952668446057087	1.582432015031134	-0.006719454656984678	1.3276379687589628	0.930296358534145	-0.5359356083959625	1.4939278318251474	2.0	2.0	-0.12292457874571716	-0.20037992879762012	-1.2078587994019243	0.4968952269988441	1.9473317035733158	-0.15444706479127696	1.590723745887137	2.0	-1.261255768556369	-0.11127163551574282	-0.4475704920142424	-1.6613842593207295	-0.4524857188265932	0.2858556126917629	-1.5369707519701756	0.8953411848488236
S1723571	1.5595942132923715	0.6474910911144297	2.0	1.2920911555315653	-0.4232243449416059	0.7577135787524796	2.0	2.0	1.0006901879554688	2.0	0.1735410633060408	0.8099954295419868	1.2309029866643753	1.2372380272900152	0.2324398578019275	-0.8013889511036048	-0.07369602965983499	-0.017423979434002132	-0.7034978654839322	0.5635465090775954	1.596971393911464	-0.08305732698746394	-0.7646814140738589	-0.29461362401980834	-0.6643249764189908	-0.6550702884368554	-0.5185872448401521	-0.7306599176143257	-1.7051818951515636
S1707787	0.651167220631606	-0.24310131485558528	0.38604124663114386	-0.914881138487806	-0.005736394046462529	-0.4941124212281271	-1.4669176149618117	-0.3318922343991077	0.5124168385884812	0.2916243121549223	0.23748246512226587	1.336552583041036	0.4338781663373584	0.36707010553052827	-0.5065262806708668	-0.11229844581572382	0.43802316647343725	-0.5151282916167492	-0.28227071554523836	0.09168638102596763	0.3927692396525227	0.4680567191619493	0.3822922972087975	-0.5301227224608877	1.4653710849973642	1.0863773411217252	0.7057663945418953	-0.3003549664837898	0.6600923118109069
S1725605	-1.7707683000452028	-1.9584686830904918	-1.5189263989806556	-1.0791039138571261	-1.9027492498405358	-1.2556100469566436	-2.0	-0.13220921209149494	-1.8032637241875384	-2.0	-0.965615971367915	-1.2221079741657024	-0.3703584143398336	0.35278698360843536	-1.1146748334341219	-0.7242023267413278	-1.9924524428578758	-2.0	-1.1088686376459205	-1.2014046935675418	-1.3564403315850297	0.5180367241361149	0.14000424229087005	-0.06412055189431823	-1.0445114558945858	-0.5550735552271555	-0.4559389825611513	-0.3846067839209508	-0.1729869152134252
S_141	1.0739665227975463	1.9746775899366942	0.3885483281776259	0.020418135613081895	1.8188539194311042	-0.0647742344672026	-0.4867275726806499	-0.3662727606005209	0.16239186525160332	-0.33750795325910665	1.3175130100438344	-0.19347560750494722	0.8351780101392609	-0.4355079557298526	-0.5107538328118802	1.0997132816369006	0.7080610475121244	-0.0733774868461933	0.9470266884158924	0.4316709728327151	-0.29424078993788283	0.8718341840626753	1.8484866738485373	1.8715360871996451	0.9163068634127215	1.219550388018564	1.3528271888226877	-0.07408690326384083	-0.07391500085702521
S1729428	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.8156053756240981	2.0	1.244527113927097	2.0	2.0	1.9756852508806175	0.4380593319565678	-1.1228057351768654	2.0	2.0	0.5231536254511346	2.0	1.5885598092106221	0.8594941469197184	-0.2715868649258243	-0.7228170371896077	-0.806513044038436	-0.1351463692873128	0.5755079804868024	-2.0	-0.03120275625550891
S1750999	0.3002160148308613	-1.2151167380736156	2.0	0.7434110885732993	0.31959182338560876	0.8778336873963452	-0.2637087053779544	-0.13840090488133258	-0.8704228236457329	0.3358850546204259	2.0	1.459393966430226	-0.3242678282201111	1.8612171812885305	1.5997884874371862	1.8213304879078493	-1.1159244045123549	1.4910875924140667	1.694256027900483	1.465808101211426	2.0	-2.0	1.6581433983393559	1.4727274019093417	2.0	1.4580192861269052	0.9335371737063042	-2.0	0.6557315298012153
S1751781	-0.301689557205341	0.6019746992844938	1.5149897996629826	2.0	0.055333423838040935	2.0	0.9349203499236325	0.8902341258619894	0.7478399599974851	0.05072424151511017	0.9125960256113701	1.8910311077726414	1.7576529004436525	1.563965142019907	2.0	-0.05007073782226804	2.0	2.0	1.1924392181386232	1.7653129717041958	1.2629568500525905	0.6383566212750894	0.6970135300825191	0.15712756215491216	0.4083024118305569	0.8097125371346453	0.3008600267308291	-2.0	0.6500546935942513
S1802759	-1.0553059223619656	-1.3505420478132313	0.11772086846707007	0.6278133739186168	-1.8208543079081212	-0.17358133682807983	0.5032987074264499	0.18076328837183023	0.2952157866390867	0.6812211261687465	-0.3976944014968757	-2.0	-1.278980069624872	0.12226552397397074	1.512540898865662	-0.9260118241343761	0.5776149000474693	0.4371587621380077	0.5335425432220657	-1.3784864894537574	0.40980020500817754	-0.29856438629428217	0.3578417744169865	-1.027772478896957	-0.15154000880517507	0.4793422307727135	0.705495841854968	-0.05301350609193205	1.4946778614784684
S1751090	-1.8081432279645415	-0.3301212791540044	-0.13094716307271917	2.0	2.0	0.00581922080504051	1.1119657633623181	-0.21585634779121496	2.0	0.30915959528908016	1.9365252733364107	2.0	2.0	1.0008816947360948	0.6804001538592375	-0.017149547235666203	0.6414560019007931	0.9744645038552715	0.0071205521136217965	0.0036871211855823167	2.0	2.0	0.28055426638958747	0.7173743033680587	0.17818528158278593	-0.27801960411422916	0.5951279740300583	-2.0	-0.031166837573695694
S1632592	0.5065162483881264	-0.5211877756240997	-0.34743892830047635	2.0	0.3194642829583658	1.3070460048978312	0.27853218472571717	-0.8783884373462117	1.6311897512957312	-0.06140534533035582	0.4013778865661681	-0.32379505459449326	0.028906658182795256	0.77057918613283	-0.013500155911712462	0.6559100905862448	-0.1408141158921623	0.8880754820089097	0.43381264891615173	0.16646610436756604	0.5192935777176705	1.1772363659461071	-0.8385777849693447	-0.9053102866275818	0.1993515661101239	1.3459287232149837	0.18819765191946145	-0.03815580802998778	-0.3646216529606628
S1803586	0.039098077741610754	0.4109328893100362	0.01002968756497116	-0.10955009542215863	0.8321594591995485	-0.00581922080504051	0.8200709102279209	-0.5194704242945429	-0.06326072494194483	-0.34716753371926046	-0.9304745985241827	-0.9046286942259307	-0.5669030917738321	0.07533235417910861	-0.9994114749597585	0.14408290285336853	-0.7050460505557105	-0.43220234228350873	-0.45486484354267753	0.3339987092273494	-0.30491392679294355	0.8458053462709643	0.8792139467838425	0.057069896594653516	0.35153826474393884	1.062657373977257	0.21112878857309578	0.9799289428171055	0.09124039655535729
S1802161	-0.03485376876217913	-2.0	-1.6862436586293081	-0.8613582798890845	-2.0	-1.1063775935367506	-2.0	-1.1643186999258468	-1.1984282418752488	-1.17040324945431	-1.8537605024042454	-0.7648102532337464	-0.5927109449428477	-1.043525755961044	0.25184607668020564	-1.7763533548387282	-1.532574392773605	-2.0	-2.0	-1.381369190636446	-0.9074621245699702	0.0951869452797867	-0.46047292341960705	-1.4008687192092286	-2.0	-0.0013091306962143123	-1.5780069892883342	1.8092740194299743	0.5145003970831152
S1730187	-2.0	-2.0	-0.05118195849618447	1.3595986633660675	-0.7198345544015305	-0.03312531731339167	1.3575961968450427	1.6908964887499807	2.0	-1.115297231307518	2.0	1.7134442633697091	2.0	2.0	2.0	0.8631781928299416	0.6364082612954483	1.231613141535179	2.0	1.08907017287132	2.0	1.1373390487472694	0.7808670705814553	0.07415672746439897	-0.5155470134186582	-0.24584673451465058	1.6384282314340517	-2.0	-0.0561998392887455
S1726021	1.4027169149165701	0.10241830316963395	-1.4977695426407032	-0.806189528085615	-0.4489817056610133	-1.3007191370936415	-0.91130213596561	-1.3471415784659047	1.413068642129069	-0.3112286549981939	-1.144301054503733	-0.5140265225533457	-1.3918233112650211	0.21638245790468696	0.034101164430366586	0.6480752708560068	0.24879924482342367	-1.2513424576991965	-2.0	-1.1558453854242972	0.11715496394899483	-2.0	-0.10880000830867832	0.5890093897792966	0.3197221600570047	-0.473024977317007	-0.02464101218889337	-1.2012506950983057	1.9190406650360219
S1722782	-1.1120645326440073	-0.3762261556076486	-0.7150654963857446	-1.4994189289117286	-1.711468725664825	-1.7106665885782526	-1.6456514256714876	-1.1381604424721943	0.9305955916358173	0.4493614492448838	-0.5054045967007602	-0.6567566373327816	-0.0091049745595095	-1.0079439771932022	-1.3689604926920627	-0.7800483239773808	-1.9717828275512235	-0.9529832743300792	-1.566693032554738	-0.8393056642223105	-0.655977355929641	-0.04329089043746389	0.103002611598224	-0.4989817801354458	-0.14628031593315188	1.422607877319933	0.5472677060136056	-0.48634288778124596	0.9034230501412515
S1808374	-2.0	-1.5853048435937311	1.2748593596908029	0.5381436796016879	0.27333996218643236	0.9897824691391631	-0.5241763926481185	-0.006073067497413777	1.3569555147090326	2.0	1.5050321780839875	1.2721832212984274	1.439530869816177	2.0	1.0142775812157676	2.0	0.5084520468499235	0.9416654840549601	0.4692056908588567	1.8044926963979617	2.0	1.74581058259172	1.6056756736965738	0.34158919084732053	2.0	1.8797323463230364	1.2045376175156555	-0.7939683050579034	0.5264867246469243
S1809577	-2.0	-1.9337303510230732	0.25051905272039493	0.3474410365292066	0.1768635646098205	0.30444346378454856	-1.4009369352693628	-0.750552902866298	0.053217512442962064	1.0446485038943494	-0.6651368515833972	-0.19784077629219848	1.6511798516090885	1.1790917371690155	-0.09087872039525184	1.3664450079863808	0.42204295166021205	-1.064150602451719	-0.8934672200957523	-0.6434945155009416	1.1355681495362788	-1.3490532478723232	-0.9068180407342457	-0.6186423693398471	-0.6036201276206636	-0.3522868325337998	-1.004443271675445	0.4759982407288857	-0.5241953251643867
S1810618	-2.0	-2.0	0.9584291654144558	-0.7741589877937937	-1.5887612876854416	-0.8009589572961665	-0.9236178668249642	-0.7161035122422283	-0.5259212579620902	0.10296334256020458	-0.31951109078724876	-0.9353872684629422	-0.26504265115500936	1.2511199832437754	-0.40553366809401076	0.297295259627792	-2.0	-1.5649307354505184	-2.0	-0.2174637294634139	0.6168946715453241	-2.0	-1.1000612594081847	-1.4650206832735568	-1.252527789459711	-0.5310708468389004	-0.539194549192252	0.6823382311984677	0.4976554597379784
S1730737	1.188520760391231	1.5454073405798425	0.48064796814723854	0.14012677142388963	1.606703948900993	0.5337525571748203	1.1211636476525695	0.5450177691597724	0.8847555551772486	1.0776037727923766	0.7979564531199055	0.331106099460155	-0.6430520056987953	-0.22642186072899165	-0.013437934348414487	-2.0	1.95364444457057	0.33297028856065497	2.0	1.1246394709350933	1.3424131673340483	1.2350724593349993	0.20244441295551202	-0.3760451091537059	0.11232949183288334	0.1006210028584597	0.4687482956736994	-0.4103770294017385	-1.6435334527364054
S1812360	0.9242616491103093	0.4569658773264541	1.5075103676080457	2.0	1.4094829459148028	2.0	2.0	0.08318025582310244	2.0	1.3575639196822895	1.1135745725044923	0.2780791541162688	-0.14273548020444793	1.2315793488354132	0.22870581588911423	1.6889479796947655	2.0	0.6917358209142399	1.710696825980319	0.9273029983611887	1.2414665373041678	1.9100165128877775	1.147251450934535	1.216449037441159	0.6684768731653995	1.7883982623463055	1.4008784614877872	-1.0977487475423786	0.02233757200166481
S1809977	1.4574297072110922	1.9289406219525977	1.1813249578932887	0.9724291879274205	2.0	1.2611530510060085	1.6183852393095488	0.49543029758415474	1.1639999554800895	0.8273926281329923	1.348317388869897	0.7929881248951804	0.04481264458907615	-0.14662357346474128	-0.6022960747964724	0.7621809683675804	0.6708287098088571	1.3109435388835728	2.0	1.6995427626374302	0.9878609832778074	0.7286701683646509	1.0739956719144892	0.9670868526441168	1.6733708699983396	1.7722891288156917	1.718518777231395	-0.2842493314023785	1.1846362198330695
S1811766	0.8604846655961684	0.007358360003470132	0.6176396498823256	0.7767731026432678	0.3251224526306376	-0.05923117380442084	1.124177224579549	1.4167953591001212	0.4772556090754091	1.8820733606186464	-0.5292161639283126	-1.1225553688167877	0.45550120272359146	0.42475797611862603	0.6854248669529118	-1.3406796789056143	-1.4537580762513314	-0.24813630311082935	0.3291087613775794	0.789252713651904	0.5068545792125277	-1.3556046169993676	-0.9002710149871638	0.16732529600105492	0.10632364095579633	-0.19645682298849357	-0.012656429357290893	-1.0269968086352048	-1.3284150553336647
S1811932	-0.8461176196016764	-1.4278192939045833	-0.03956072195115105	-0.14088982143940862	-1.0101284527418521	0.413878597256187	-0.19202358150999607	-0.06592093796934569	-0.05663994144190455	0.8813811785855924	0.5309286597369558	0.2507259363860353	0.5353160782363624	1.163301154965396	0.6513037820368477	1.2431881197995862	0.5432944791243821	-0.8773760773605973	-0.43213862837474126	0.031362172760439753	0.8758253617142298	-1.8468078561972554	-0.49857715837694233	-1.7054046109273686	-0.43413750664394973	-0.7671243501971403	-0.7365901972576002	0.6045818064640516	0.3773900966052686
S1814644	-0.41839120375879074	-0.7371274636706431	0.25388723623126563	-0.6847401998097491	-1.350908143269256	-0.7466868415848433	-0.06718767942949977	0.9015189465601963	-0.328753926324387	-0.4159218360994189	-0.786689836745575	-0.06854637731435936	0.0764573650672968	-0.06394053849201989	-1.1320686618709517	-0.8117222598097039	-1.5468690467499373	-1.839459756177019	-1.1230619972182574	-0.6052742113110721	-0.0853280843405337	-1.8037832793190365	-1.4391039053698522	-1.8913459474694567	-0.883153665992355	-0.5233842792131598	-1.1005882204284225	0.7009395605426988	-0.9018810729969514
S1714171	0.11825314129382092	0.3264487614642302	-0.6668597689629343	-0.46195282385463826	0.374357289065497	-0.8848781712814702	-0.5556537776892883	-1.2358373114825791	-0.4485616420302192	-1.0031707642901495	-0.873889398201603	-0.3503875090149812	-0.02268307516709104	-0.8312971891068553	-1.7148429273375914	-0.9902739261383393	-0.8106748982117054	-1.4813375462173621	-0.6113195752548058	-0.07515446157241004	-0.6132118381868785	-0.6022542628813397	-0.3829943521751003	-0.5373289753658818	-0.8725386138343302	-0.4398095174496966	-0.6083143692792062	0.6968612904147795	-0.28558556633731363
S1817037	-2.0	-1.2402312880164494	-0.7789543039831055	-0.7853050714652944	-1.8773905259532815	-1.7712915854337934	-1.333144176427574	0.4259449942198694	-1.5651101373037228	-1.6579011854156926	-1.6181869708961114	-2.0	-1.4904576018429185	-0.4092551261419371	-1.0792976269247325	-0.3756687440591203	-1.846937682554574	-2.0	-2.0	-2.0	-0.8450183068173559	-1.0507992960904926	-1.367368908783229	-1.3578672565838419	-1.2784650362282475	-0.6339759456898355	-1.8777911673815153	0.8138595898682763	-0.00601826624222639
S1817274	0.17199245794183682	-0.11050353456320787	-0.23779439097720628	-0.9412965769663759	-1.3022012543961887	-1.0561058186244312	-0.156692132100884	1.3526280630211598	0.016315355957236096	-0.6913339197597003	-1.078267582109141	-0.22936820347647952	-0.3068540714797666	0.25455782799836435	-0.6586767310462724	0.35729671484032915	-1.9224695008183972	-1.5432988395873701	-2.0	-0.6583247371186953	0.2829109810062544	-1.0184079377531272	-2.0	-2.0	-0.3839071753635261	-1.3978685333229879	-1.5306571304329153	1.3130933818233392	-0.3750163038324892
S1817053	0.3022691675893749	0.23366824951799853	1.1906795407198814	1.5671247991036792	0.30508252595416063	0.9666380433091415	0.4612554886642938	1.300771318360449	0.011748059851777005	0.9517160654216916	0.016779440586579028	1.3434113829650003	0.6314344300619483	1.5553903215389027	2.0	2.0	0.8913390719608097	1.5404781074377771	-0.3236573087402532	0.48846786391940766	1.870654356638996	-1.3427140118920147	-0.8885009066276947	-0.7245974454276384	-1.1318390685816586	0.4746818911092622	-0.5616626709128243	0.0038449513227643856	-0.6661357253882839
S1817280	-0.042814927226316586	0.5885704173554266	1.541839274704253	0.6899215191557067	1.2713169107217122	1.2082673931314896	0.7952110536255819	0.7938722979641565	0.7254801833033686	0.9606632379574367	0.9889048437729815	0.48735684426963966	-0.6863539721786008	1.003843106674129	1.2823354156540183	1.9478488910036773	0.9822405080906537	1.2066194984009069	0.7052555366842217	0.4809029939512562	2.0	-0.45014293919334414	-0.17551448631281583	0.09519186822584624	0.6363176373740375	0.9921546548502637	0.5446773392470291	0.027144076310700278	0.8525333191603538
S1817683	-1.1419665353719808	0.1628811264709311	-1.14750214123084	-0.5455525633649858	-0.31182713716951915	-0.45071394188966446	0.7328466510679642	0.7093307440263545	0.19628911776073177	-1.358569292760128	-2.0	0.41895954626619786	0.5966119374643183	-0.7991382961705704	-0.6225992876616214	-2.0	0.18119485781223713	-0.6923707954085861	-0.10155544119442372	-0.617370629038418	-0.05920784662058074	0.2394439214303127	-0.7961728438093488	0.008721211446118827	-0.44964534704842896	-1.1597151412813667	-1.634730874806988	1.2009796010579885	-1.6433126678761354
S1819238	-2.0	-0.4749573493635997	2.0	2.0	1.2222147422401932	1.4291853085383899	1.3756814491488856	1.4011088003443675	2.0	2.0	2.0	2.0	1.989916172018712	2.0	2.0	2.0	2.0	2.0	-0.7797230299900967	1.6747719312777207	2.0	2.0	1.7116799683254462	-0.7808813393349963	2.0	1.8035345779995418	2.0	-1.9496447366610623	1.9529281741363107
S1821067	-1.2176019230714044	-1.2359791295951637	2.0	2.0	0.8589364949492443	2.0	-0.09037211621690533	0.6454234186325408	2.0	0.9204354811497957	-0.7546242441852024	2.0	2.0	2.0	2.0	2.0	0.7799801646872458	1.6963783851616838	2.0	0.8343508938372556	1.5191727601805451	2.0	1.4534490910826527	0.5239008942506715	1.8162353599683425	2.0	2.0	-2.0	0.7448655152120106
S1844783	1.454927934659434	0.6408900916892905	2.0	0.8277479298829415	1.182956777553097	2.0	0.8583922091943818	1.0578602855496912	1.1406429590830989	0.8681032811668861	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.1316071899685332	-0.1261568649487401	2.0	2.0	0.9962614646581843	0.5578804753470759	0.7012670748722512	1.198468028777545	-0.6339353545360734	0.808633438325881	-0.818810212689171	-0.13063513195522958
S1812482	-2.0	0.13944012784647516	-0.31123608730082164	-0.786716944270889	-0.8832391364789739	-0.5488233837703045	0.38018760017831565	-1.3063989695380636	-0.5319883648282321	-0.740619800027511	-0.5300125856727047	-1.4074063996927804	-0.4785355566429349	-0.6803972007692769	-1.7919919822502004	-0.5060901591055763	-0.27761998917216574	-0.8906254910707846	-1.062064310060745	-1.2711946058821537	-0.3205661195500843	-1.4145110768765308	0.43657101425274075	0.13986808863000796	-0.6362714689043372	-0.29143990933992914	-0.5160355774721037	-0.831371331537717	-0.26030782110974165
S1715219	1.3140691131401134	1.437009123651682	1.1052559183582622	1.0637836148226978	2.0	0.7999024749014033	0.03612059302889391	0.5698597616833777	2.0	1.8196270206496081	1.3288144197011622	0.6212192590040446	0.4044168294736121	0.8217179112145457	0.6327419166565493	0.35577522903169867	2.0	0.9543578938186448	0.8789880873698488	1.722548903616848	1.071254265908851	2.0	1.8958091822697782	1.3841517258636131	0.3935978174416735	1.3128331280348273	1.6028647644066867	-0.8771992652286343	2.0
S1852396	0.209764630290172	-0.9215674299952212	0.8687326260245537	1.5335692873457976	0.45963457616917713	2.0	0.9674864361085179	0.28646054929107306	1.96388743089303	1.6221245869501264	0.26759279848457784	0.7356868216054141	1.8265691337752528	2.0	0.7816771584651964	0.7764047278906556	0.1932352864727588	0.5093317280041085	0.6839832135260774	1.2063970095736378	2.0	0.7494192157713921	-0.646642942719794	-0.3647000122478323	1.2338846411423683	0.35324925627929443	0.8817293328821288	0.061722705911848766	2.0
S1831943	-0.2116457265340343	-1.2234893298001543	2.0	1.9957446351892771	1.1841873552317939	1.8073162135688785	1.3291685274246408	1.5692688615244519	1.4169866453621758	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5841722939498202	2.0	1.65854708464197	1.836468176594558	2.0	0.5875452585579034	0.7452486021182245	0.9550379356822545	0.4277765003402014	1.7376145298471501	1.9798898807705694	-2.0	2.0
S1836159	0.2391076315646773	0.139205665437703	2.0	2.0	1.306743529171923	2.0	2.0	1.7540714559398813	1.9820068548821133	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3564336966425268	2.0	0.9823073605928685	2.0	2.0	2.0	0.7239826137207817	0.8803723153277927	1.9126287271573317	0.9010713723827218	1.1397753893175562	-2.0	2.0
S1850425	-1.4282708890211742	-1.7113667662519194	0.6110234453234766	1.2317127712783054	-0.0025876999996063315	0.11299255495464862	-0.0917308678678378	-0.4464124276517868	1.404651837619438	0.2851596171240463	-0.9393219521836711	-0.19429803496650605	-0.37381245079500186	0.6239741942604188	0.22729532735743854	1.3873473894890318	-0.3099656746688031	-0.8144727934516024	-0.9497394572084717	-0.5321556088320574	0.7371338813180464	-0.4784888370504063	0.7348553710847348	-0.458180424862126	2.0	1.5099476790319055	0.04289121458078108	1.3034654209802268	1.037715456648428
S1851608	-0.0963597941442992	0.2272037134697353	1.85848577676079	1.441342998890265	0.6709522254134569	2.0	0.5131956816486423	0.9953122837427976	1.582964689429326	2.0	0.5839671426186629	1.2863748676783904	2.0	2.0	1.1027232717601083	0.844196983788986	1.1253920579299617	-0.3513720678546191	0.39902908078130095	0.7937485545181889	2.0	0.9121731841639004	-0.686856400303095	-1.4754369783328396	1.4947398631555076	0.31192300375737525	-0.7110545799866834	0.9858836672794575	-0.31573989578043404
S1854131	-1.7020995579053693	0.32783034038316483	2.0	1.923307970546881	1.8231925299119267	1.8541419267618175	1.3995194807437172	1.5582149130295926	2.0	2.0	1.6654393562214227	1.7028000625094097	2.0	2.0	1.707681683596947	2.0	0.7881791515759846	0.9807762247394484	0.13513517750057596	1.7125253294845173	2.0	0.9346853459319029	0.45713142606433554	-0.29001869174747746	0.9248574305242793	1.8569080032226533	0.9588060633443993	0.9115449505422796	2.0
S1814697	-0.4750692793580788	0.26646639419421925	0.7430782842107608	-1.0456519189759237	-0.6293771532053243	-0.9208400343105289	0.6733949545682691	0.871951528500085	-0.5618563127105797	0.10607998592666042	-0.6574139610442831	-0.2699794416494864	-1.4605214502427	-0.935211203245509	-1.4491229568276873	-0.8092623928535257	0.01796271267813515	-0.7356634901685375	0.10153757390963952	-0.8252197665861786	-0.5797378422841276	-1.0073150323677964	-1.2833659497862195	-0.9534531638883654	-0.9208389599339726	-0.8414480534703835	-1.2274435371630352	0.7198503652546913	0.7505300319188988
S1910136	-0.10779987526307094	-0.28346878436761985	-0.03567883223894464	-0.6198773199328895	-0.005823064505134878	-0.4873943659104735	-0.5908308246720123	-0.5139472629215609	0.10340077382594931	-0.04248028369089318	-0.8699823329378327	-0.2421710039211179	-0.41951451709751497	-0.5552298886981737	-0.9659486744306984	-1.3945093681602343	-1.6676506317887023	-1.5908010450589294	-0.8278843151766179	-0.11848178109685348	-0.09553426254958843	-0.5989765468658271	-0.9191071996854072	-1.4481340335422155	0.09581169164658654	-0.21862684110871466	-0.6730634206404237	1.2967415881997002	-1.2017325618982482
PS_19_284_S	1.1687657224367378	1.6700400060641456	-0.4136685234388038	-0.6604081829661977	0.5962739127860068	-0.729876458832653	-0.7283153013046156	-1.1923596980765208	-0.5199660826681544	-1.220244549603837	0.019380763084564576	-0.3189083540299592	-0.4442292503775861	-0.3275512639293791	-1.4117789875282039	0.07951750138902965	-0.11836162697600744	-1.0758247959230365	0.2417374586797639	-0.08984965738919298	-0.5135586322509424	0.6459400178634687	1.0286405818476116	1.0506178392448557	1.5179193161600117	1.7985689154587852	1.417577738100472	0.22089799495007523	-0.4755709789066482
S1912764	-1.3216440888056162	-2.0	0.03943191492910975	-0.10999354043303913	-0.7584559245677427	-0.20692836135555212	-1.6712377085027328	0.018015290138288655	-0.002881863762932527	-0.4456962451675905	-1.2164121836745891	0.3178474587528889	-0.2577320860547854	0.20662959181077925	-0.09542543384133062	1.111188965611335	-1.2593922547195777	0.9389485232193632	-1.54983643042423	-0.250221771245641	0.6788870783516728	0.03579976180359493	1.9953991668135833	1.6053902214014533	1.9436540496451427	0.20807816113941482	-0.2300261135461704	-0.09579890918517203	-0.9842790223623118
S1912050	-1.1027446145676116	-0.5266781924231578	0.46499387157708294	0.9450674076834277	-0.5302831831013816	0.5034880002147649	0.22549768639173393	-0.5017320507925876	1.3342715259284672	0.997056880148347	-0.11020715356529623	-0.9447794419919284	-0.06452373486561	0.49778928956266416	1.0838475485031493	1.7019534657721147	-0.1418571085133784	1.0644039890914065	0.9146251486580304	1.3244421264752677	0.870119732455777	-1.185976583105719	-1.4764405142717376	-1.553772609830293	1.1718284332888145	0.3183074441120159	0.20747145674848871	0.6113678643909779	1.177447524462911
